id,name,active,model_id,created_at,updated_at
720,330i,t,72,2017-05-02 14:09:23+02,2018-08-30 18:16:35.77162+02
721,335i,t,72,2017-05-02 14:09:23+02,2018-08-30 18:16:36.171621+02
723,420i,t,74,2017-05-02 14:09:23+02,2018-08-30 18:16:36.55211+02
724,428i,t,74,2017-05-02 14:09:23+02,2018-08-30 18:16:36.991954+02
725,435i,t,74,2017-05-02 14:09:23+02,2018-08-30 18:16:37.391866+02
726,520i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:37.773144+02
727,523i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:38.231916+02
728,525i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:38.631515+02
729,528i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:39.067816+02
730,530i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:39.471423+02
732,540i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:40.291705+02
733,545i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:40.691303+02
734,550i,t,75,2017-05-02 14:09:23+02,2018-08-30 18:16:41.078826+02
735,630i,t,79,2017-05-02 14:09:23+02,2018-08-30 18:16:41.491332+02
736,640i,t,79,2017-05-02 14:09:23+02,2018-08-30 18:16:42.039447+02
738,645Ci,t,79,2017-05-02 14:09:23+02,2018-08-30 18:16:42.439245+02
739,650i,t,79,2017-05-02 14:09:23+02,2018-08-30 18:16:42.891658+02
740,728,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:43.691622+02
742,730,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:44.532357+02
743,735Li,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:44.911924+02
744,740Li,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:45.319922+02
745,740i,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:45.731717+02
746,745i,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:46.111824+02
747,745Li,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:46.491783+02
749,750i,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:47.311882+02
750,750iL,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:47.711695+02
751,760Li,t,81,2017-05-02 14:09:23+02,2018-08-30 18:16:48.111648+02
758,16.4 Grand Sport,t,110,2017-05-02 14:09:23+02,2018-08-30 18:16:53.411826+02
759,16.4 Super Sport,t,110,2017-05-02 14:09:23+02,2018-08-30 18:16:53.871476+02
768,SS,t,154,2017-05-02 14:09:23+02,2018-08-30 18:17:00.391763+02
775,C1,t,164,2017-05-02 14:09:23+02,2018-08-30 18:17:02.491827+02
776,C5,t,164,2017-05-02 14:09:23+02,2018-08-30 18:17:02.898452+02
777,C6,t,164,2017-05-02 14:09:23+02,2018-08-30 18:17:03.291702+02
778,C7,t,164,2017-05-02 14:09:23+02,2018-08-30 18:17:03.691744+02
785,SS,t,172,2017-05-02 14:09:23+02,2018-08-30 18:17:05.131775+02
72,"",t,286,2017-05-02 14:09:26+02,2018-08-30 18:17:41.606118+02
78,"",t,344,2017-05-02 14:09:23+02,2018-08-30 18:17:56.117816+02
77,"",t,377,2017-05-02 14:09:23+02,2018-08-30 18:18:08.377733+02
74,"",t,445,2017-05-02 14:09:23+02,2018-08-30 18:18:30.240097+02
786,LS,t,177,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
787,LT,t,177,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
788,LTZ,t,177,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
789,LS,t,183,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
790,LT,t,183,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
791,LTZ,t,183,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
792,Reaper,t,183,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
793,LS,t,187,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
794,LT,t,187,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
795,LTZ,t,187,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
796,LS,t,191,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
797,LT,t,191,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
798,LTZ,t,191,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
799,LT,t,193,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
800,LTZ,t,193,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
801,LS,t,194,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
802,LT,t,194,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
803,LTZ,t,194,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
804,LTZ,t,195,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
805,C,t,199,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
806,Limited,t,199,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
807,Touring,t,199,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
810,S,t,201,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
811,Limited,t,201,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
812,SRT,t,231,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
813,R/T,t,233,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
815,R/T,t,234,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
817,SXT,t,234,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
818,R/T,t,235,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
819,Limited,t,237,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
820,R/T,t,237,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
821,SLT,t,237,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
822,SRT,t,237,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
823,Limited,t,238,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
824,R/T,t,238,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
825,SLT,t,238,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
827,SRT,t,244,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
828,1500,t,245,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
829,1500 SLT,t,245,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
830,SRT,t,245,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
840,Pininfaina,t,266,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
844,GTO,t,259,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
845,HGTE,t,259,2017-05-02 14:09:23+02,2017-05-02 14:09:23+02
849,LX,t,280,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
85,"",t,190,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
850,SE,t,284,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
851,XLT,t,284,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
852,Limited,t,288,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
853,XLT,t,288,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
854,Limited,t,289,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
855,XLT,t,289,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
856,FX4,t,290,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
809,C SRT,t,201,2017-05-02 14:09:23+02,2018-08-30 18:17:12.871751+02
814,SRT,t,233,2017-05-02 14:09:23+02,2018-08-30 18:17:21.65785+02
816,SRT,t,234,2017-05-02 14:09:23+02,2018-08-30 18:17:22.638091+02
826,SRT,t,238,2017-05-02 14:09:23+02,2018-08-30 18:17:24.838241+02
831,SRT,t,252,2017-05-02 14:09:23+02,2018-08-30 18:17:27.118442+02
841,GTB,t,1054,2017-05-02 14:09:23+02,2018-08-30 18:17:27.938134+02
842,Spider,t,1054,2017-05-02 14:09:23+02,2018-08-30 18:17:28.337924+02
836,TDF,t,263,2017-05-02 14:09:23+02,2018-08-30 18:17:32.837511+02
837,Berlinetta,t,263,2017-05-02 14:09:23+02,2018-08-30 18:17:33.237715+02
838,Scuderia,t,264,2017-05-02 14:09:23+02,2018-08-30 18:17:34.057947+02
839,Spider,t,264,2017-05-02 14:09:23+02,2018-08-30 18:17:34.457633+02
846,Abarth,t,268,2017-05-02 14:09:23+02,2018-08-30 18:17:37.037917+02
847,X,t,268,2017-05-02 14:09:23+02,2018-08-30 18:17:37.438189+02
848,L,t,268,2017-05-02 14:09:23+02,2018-08-30 18:17:37.837996+02
857,Raptor,t,290,2017-05-02 14:09:23+02,2018-08-30 18:17:43.837486+02
81,"",t,302,2017-05-02 14:09:23+02,2018-08-30 18:17:46.158465+02
8,"",t,464,2017-05-02 14:09:24+02,2018-08-30 18:18:35.42017+02
83,"",t,529,2017-05-02 14:09:24+02,2018-08-30 18:18:54.321717+02
80,"",t,542,2017-05-02 14:09:24+02,2018-08-30 18:18:57.627112+02
79,"",t,855,2017-05-02 14:09:24+02,2018-08-30 18:21:00.58017+02
84,"",t,868,2017-05-02 14:09:24+02,2018-08-30 18:21:04.18053+02
858,Roush,t,290,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
859,Shelby,t,290,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
860,X Metal,t,290,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
861,XLT,t,290,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
862,Limited,t,302,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
863,Titanium,t,303,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
865,Roush,t,312,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
866,Shelby,t,312,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
